Date,Open,High,Low,Close,Adj Close,Volume,Day
2019-04-09,210.289993,211.949997,209.800003,211.889999,202.238632,520100,1286
2019-04-10,213.300003,215.550003,212.160004,214.610001,204.834747,623100,1287
2019-04-11,214.779999,217.029999,214.75,216.300003,206.447754,687700,1288
2019-04-12,218.460007,218.509995,216.75,217.990005,208.060806,650900,1289
2019-04-15,218.110001,219.470001,217.630005,218.990005,209.015228,477000,1290
2019-04-16,219.539993,220.289993,217.830002,219.339996,209.349319,698500,1291
2019-04-17,220.630005,220.630005,218.300003,219,209.02478,714600,1292
2019-04-18,218.589996,221.449997,217.509995,221.350006,211.267746,523200,1293
2019-04-22,220.520004,223.229996,219.990005,222.529999,212.393982,215400,1294
2019-04-23,222.949997,226.139999,222.160004,226.029999,215.734528,553700,1295
2019-04-24,225.330002,226.869995,224.619995,224.770004,214.531967,511000,1296
2019-04-25,224.580002,225.020004,221.110001,223.279999,213.109818,908600,1297
2019-04-26,223.960007,226.080002,222.240005,226.020004,215.725006,389400,1298
2019-04-29,225.559998,226.649994,223.449997,223.779999,213.587051,499400,1299
2019-04-30,223.039993,225.710007,222.630005,225.380005,215.114182,804100,1300
2019-05-01,225.580002,226.360001,222.720001,222.720001,212.575333,689600,1301
2019-05-02,225.089996,225.089996,217.119995,221.289993,211.210449,925000,1302
2019-05-03,221.389999,227.410004,220.589996,226.929993,216.593582,520500,1303
2019-05-06,223.559998,230.440002,222.289993,229.630005,219.170609,605800,1304
2019-05-07,227.520004,228.169998,220.050003,221.929993,211.821335,737800,1305
2019-05-08,222.220001,225.869995,221.380005,223.830002,213.634796,589000,1306
2019-05-09,221.119995,223.559998,219.139999,221.880005,211.77359,576600,1307
2019-05-10,221.440002,225.059998,218.429993,224.279999,214.064255,388800,1308
2019-05-13,220.839996,221.190002,209.869995,215.350006,205.541046,1587100,1309
2019-05-14,215.490005,222.070007,215.490005,220.440002,210.399246,503400,1310
2019-05-15,218.279999,222.889999,218.279999,220.899994,210.838226,432800,1311
2019-05-16,221.410004,227.960007,221.139999,226.070007,216.340775,562900,1312
2019-05-17,223.75,226.570007,223.029999,224.809998,215.13501,466200,1313
2019-05-20,223.979996,224.789993,221.740005,222.669998,213.087097,348600,1314
2019-05-21,225.960007,226.820007,223.979996,224.910004,215.230682,692500,1315
2019-05-22,224,226.580002,223.850006,225.119995,215.431702,340100,1316
2019-05-23,222.860001,223.110001,216.679993,217.669998,208.302277,552800,1317
2019-05-24,219.320007,220.160004,216.220001,218.860001,209.441071,620800,1318
2019-05-28,219.800003,224.389999,218.889999,221.360001,211.83345,985900,1319
2019-05-29,219.809998,223.270004,218.639999,220.539993,211.048752,549800,1320
2019-05-30,222.440002,225.710007,221.229996,222.779999,213.192352,502000,1321
2019-05-31,219.970001,222,218.710007,220.009995,210.541565,392600,1322
2019-06-03,220.009995,221.899994,215.130005,216.259995,206.952988,596200,1323
2019-06-04,218.610001,225,216.419998,224.830002,215.154114,472800,1324
2019-06-05,226.770004,234.570007,225.949997,234.5,224.407974,959200,1325
2019-06-06,234.899994,239.690002,234.259995,237.580002,227.355469,635800,1326
2019-06-07,239.139999,242.509995,238.830002,240.300003,229.958374,448000,1327
2019-06-10,241.699997,245.339996,240.970001,243.990005,233.489548,419200,1328
2019-06-11,246.070007,246.070007,233.190002,236.350006,226.178345,783200,1329
2019-06-12,235.679993,237.320007,233.690002,234.850006,224.742935,523600,1330
2019-06-13,236.470001,236.470001,231.119995,234.820007,224.714233,443500,1331
2019-06-14,234.830002,236.509995,232.610001,235.779999,225.632889,328000,1332
2019-06-17,235.679993,238.009995,231.910004,232.589996,222.580185,385900,1333
2019-06-18,233.130005,235.649994,233.130005,233.589996,223.53717,439700,1334
2019-06-19,233.220001,237.160004,231.410004,236.649994,226.465424,519500,1335
2019-06-20,239.460007,243.240005,236.070007,237.440002,227.221466,563100,1336
2019-06-21,237.169998,237.539993,232.240005,232.399994,222.398346,747100,1337
2019-06-24,233.690002,236.110001,232.630005,235.009995,224.896042,416900,1338
2019-06-25,234.779999,234.919998,230.509995,230.75,220.819336,365800,1339
2019-06-26,231.710007,233.020004,228.850006,231.520004,221.556229,490400,1340
2019-06-27,232.229996,234.220001,231.119995,234.100006,224.025192,547000,1341
2019-06-28,235.300003,238.949997,234.960007,238.789993,228.513351,652700,1342
2019-07-01,242.160004,242.220001,239.320007,240.509995,230.159302,436500,1343
2019-07-02,241.220001,245.789993,240.800003,244.580002,234.054184,401900,1344
2019-07-03,244.679993,245.820007,243.119995,245.570007,235.001587,170200,1345
2019-07-05,244.559998,245.360001,239.660004,242.289993,231.862717,376900,1346
2019-07-08,236.770004,238.139999,233.130005,234.699997,224.599396,440000,1347
2019-07-09,233.020004,238.160004,232.580002,238,227.757385,448900,1348
2019-07-10,238.850006,240.410004,237.610001,238,227.757385,511000,1349
2019-07-11,239.300003,241.410004,237.850006,240.279999,229.939209,290200,1350
2019-07-12,240.759995,245.259995,239.330002,245.119995,234.570892,294000,1351
2019-07-15,246,246,243.899994,245.199997,234.647491,197800,1352
2019-07-16,245.210007,246.360001,240.919998,241.570007,231.173691,334200,1353
2019-07-17,241.550003,243.490005,241.190002,241.580002,231.183289,290100,1354
2019-07-18,241.529999,245.850006,241.169998,245.729996,235.154694,288500,1355
2019-07-19,246.490005,247.570007,240.619995,240.979996,230.609085,411600,1356
2019-07-22,240.919998,242.460007,238.720001,240.589996,230.235886,400700,1357
2019-07-23,241.75,242.539993,234.710007,235.610001,225.470215,844600,1358
2019-07-24,234.5,234.759995,229.809998,232.25,222.254822,1406800,1359
2019-07-25,233,234.369995,230.729996,231.889999,221.910324,515900,1360
2019-07-26,233.850006,237.619995,232.940002,237.270004,227.058762,592100,1361
2019-07-29,236.619995,237.509995,232.289993,232.369995,222.369644,376100,1362
2019-07-30,231.110001,231.279999,226.669998,227.880005,218.072906,544500,1363
2019-07-31,227.949997,231.550003,224.179993,227.240005,217.460403,527700,1364
2019-08-01,228.110001,234.789993,224.089996,225.330002,215.632614,720900,1365
2019-08-02,224.570007,224.570007,218.300003,220.179993,210.704254,660000,1366
2019-08-05,211.75,213.970001,206.820007,209.240005,200.235077,827800,1367
2019-08-06,210.910004,214.619995,210.600006,214.339996,205.115555,704300,1368
2019-08-07,212.190002,218.160004,209.119995,217.179993,207.833344,690100,1369
2019-08-08,221.100006,226.399994,220.610001,225.470001,215.766556,648500,1370
2019-08-09,223.729996,225.839996,220.320007,224.050003,214.407684,357300,1371
2019-08-12,221.800003,224.229996,218.889999,219.960007,210.49379,470700,1372
2019-08-13,218.899994,227.130005,218.679993,226.309998,216.570419,509800,1373
2019-08-14,222.970001,224.850006,217.770004,218.899994,209.479355,706200,1374
2019-08-15,218.330002,223.110001,218.330002,222.160004,213.26152,468400,1375
2019-08-16,224.220001,226.990005,222.630005,226.229996,217.168518,543400,1376
2019-08-19,230.229996,231.679993,229.350006,230.309998,221.085083,474400,1377
2019-08-20,229.080002,232.970001,227.520004,231.5,222.227402,511000,1378
2019-08-21,232.710007,236.220001,231.910004,235.029999,225.616058,410500,1379
2019-08-22,235.639999,237.360001,233.839996,236,226.54718,582900,1380
2019-08-23,235.220001,237.699997,231.949997,233,223.667343,910700,1381
2019-08-26,235.089996,236.389999,229.179993,231.639999,222.361832,432300,1382
2019-08-27,232.149994,232.809998,228.850006,231.229996,221.968216,494200,1383
2019-08-28,230.5,232.199997,228.080002,231.729996,222.448196,285900,1384
2019-08-29,234.639999,236.229996,232.330002,235.610001,226.172775,347100,1385
2019-08-30,237.320007,237.770004,232.240005,234.630005,225.232056,331800,1386
2019-09-03,233,235.050003,230.880005,233.490005,224.137711,408600,1387
2019-09-04,233.360001,235.520004,227.360001,230.199997,220.979477,608700,1388
2019-09-05,232.759995,236.080002,230.690002,235.429993,225.999969,385100,1389
2019-09-06,236.330002,242.139999,236.330002,241.270004,231.606064,561500,1390
2019-09-09,243.399994,244.710007,235.100006,237.509995,227.996704,764300,1391
2019-09-10,236.309998,236.309998,225.839996,228.429993,219.280396,983900,1392
2019-09-11,226.820007,227.880005,221.729996,226.710007,217.629242,909200,1393
2019-09-12,229.309998,235.449997,229.309998,232.389999,223.081741,848400,1394
2019-09-13,232.990005,233.440002,225.720001,229.639999,220.441879,550800,1395
2019-09-16,227.470001,230.270004,227.229996,230,220.787506,574400,1396
2019-09-17,230.460007,240.669998,230.339996,240.149994,230.53096,824700,1397
2019-09-18,240,240,230.729996,233.75,224.387314,603200,1398
2019-09-19,233.770004,236.970001,232.369995,235.389999,225.961609,390600,1399
2019-09-20,236.070007,237.080002,225.660004,225.729996,216.688522,882000,1400
2019-09-23,225.669998,226.929993,224.059998,225.960007,216.909317,437600,1401
2019-09-24,227.770004,230.220001,224.600006,225.610001,216.573349,479100,1402
2019-09-25,225.669998,227.830002,222.570007,227.059998,217.965271,341900,1403
2019-09-26,226.119995,226.990005,222.809998,223.550003,214.595871,383200,1404
2019-09-27,226.720001,228.119995,213.070007,215.889999,207.242676,783000,1405
2019-09-30,215.899994,219.979996,214.220001,217.75,209.028152,617200,1406
2019-10-01,217.820007,220.630005,216.149994,216.229996,207.569031,473500,1407
2019-10-02,214.330002,214.809998,211.25,212.699997,204.18045,608100,1408
2019-10-03,212.559998,218.679993,210.339996,217.839996,209.114578,684200,1409
2019-10-04,218.949997,221.5,217.539993,221.009995,212.157578,353900,1410
2019-10-07,219.679993,222.460007,219.529999,220.789993,211.946396,305900,1411
2019-10-08,218.539993,219.050003,213.009995,214.509995,205.917938,388600,1412
2019-10-09,217.970001,221.229996,217.279999,219.470001,210.679276,269200,1413
2019-10-10,218.740005,223.949997,217.580002,222.649994,213.731918,404100,1414
2019-10-11,228.660004,228.660004,225,225.330002,216.30455,366700,1415
2019-10-14,225.289993,227.710007,224.570007,225.110001,216.093353,259300,1416
2019-10-15,226.5,229.160004,225.720001,227.080002,217.984451,285700,1417
2019-10-16,226.940002,227.690002,221.389999,225.979996,216.928497,334500,1418
2019-10-17,226.690002,229.289993,226.070007,229.029999,219.856369,240400,1419
2019-10-18,228.070007,228.110001,222.770004,224.399994,215.411789,279600,1420
2019-10-21,225.800003,226.380005,222.5,226.149994,217.091721,295000,1421
2019-10-22,226.149994,226.889999,215.490005,216.380005,207.713058,499000,1422
2019-10-23,216.160004,218.729996,214.119995,218.330002,209.584946,894900,1423
2019-10-24,219.179993,224.110001,218.860001,222.580002,213.664734,325800,1424
2019-10-25,221.860001,224.25,221.279999,222.199997,213.299927,232300,1425
2019-10-28,224.399994,226.460007,222.720001,225.029999,216.016586,346800,1426
2019-10-29,224.470001,230.559998,224.470001,228.070007,218.93483,481500,1427
2019-10-30,227,229.139999,223.820007,229.139999,219.96196,492300,1428
2019-10-31,233.919998,237.350006,231.330002,234.559998,225.164841,764500,1429
2019-11-01,236.830002,246,236.830002,245.910004,236.060272,533300,1430
2019-11-04,247.880005,249.25,243.580002,245.789993,235.945023,447000,1431
2019-11-05,245.800003,246.729996,236.389999,238.470001,228.918243,588400,1432
2019-11-06,239.309998,241.369995,238.520004,241.279999,231.615692,356500,1433
2019-11-07,242.580002,247.690002,242.119995,246.679993,236.799393,505300,1434
2019-11-08,246.529999,247.149994,243.850006,245,235.186707,369900,1435
2019-11-11,242.679993,246.929993,240.059998,245,235.186707,212500,1436
2019-11-12,245,247.850006,244.289993,246.179993,236.319397,429800,1437
2019-11-13,245.309998,250.449997,245.130005,249.210007,239.228043,276000,1438
2019-11-14,247.470001,250.070007,244.839996,250,240.643036,527700,1439
2019-11-15,250.009995,251.009995,247.350006,250,240.643036,562200,1440
2019-11-18,249.399994,253,248.979996,252.589996,243.136124,482700,1441
2019-11-19,254.070007,258.369995,253.960007,257.5,247.862335,615600,1442
2019-11-20,257.070007,261.359985,253.789993,256.369995,246.774612,1003500,1443
2019-11-21,257.660004,259.320007,253.800003,255.619995,246.052704,398000,1444
2019-11-22,256.470001,258.709991,255.289993,257.970001,248.314728,389200,1445
2019-11-25,258.690002,264.570007,258.690002,264.01001,254.128708,659300,1446
2019-11-26,264.209991,265.609985,259.040009,259.769989,250.047379,879100,1447
2019-11-27,261.040009,261.049988,252.270004,258.179993,248.516876,645600,1448
2019-11-29,257.76001,260.75,256.799988,259.190002,249.489059,285800,1449
2019-12-02,260.339996,262.76001,255.509995,256.570007,246.967178,710800,1450
2019-12-03,252.449997,255.529999,251.539993,254.350006,244.830231,455000,1451
2019-12-04,255.529999,259.809998,254.919998,259.029999,249.335052,396200,1452
2019-12-05,259.529999,261.089996,258.01001,260.420013,250.673035,259900,1453
2019-12-06,263.029999,267.51001,261.899994,266.320007,256.352203,503100,1454
2019-12-09,266.230011,267.01001,263.359985,263.529999,253.666672,386300,1455
2019-12-10,264.140015,264.140015,260.51001,261.5,251.712631,388500,1456
2019-12-11,262.540009,262.540009,260.140015,260.790009,251.029175,266600,1457
2019-12-12,260.920013,262.01001,258.070007,259.859985,250.133972,327300,1458
2019-12-13,258.950012,261.029999,256.570007,260.089996,250.355453,358700,1459
2019-12-16,262.410004,264.410004,260.880005,261.190002,251.414276,388700,1460
2019-12-17,262.929993,262.929993,258.450012,258.48999,248.815277,729100,1461
2019-12-18,259.839996,260.970001,257.049988,257.5,247.862335,518300,1462
2019-12-19,256.980011,260.290009,256.980011,259.779999,250.056961,687100,1463
2019-12-20,261,261.98999,257.220001,259.25,249.546844,952000,1464
2019-12-23,261.720001,266.279999,258.209991,258.720001,249.036621,339800,1465
2019-12-24,258.540009,261.190002,257.540009,260.359985,250.61528,86000,1466
2019-12-26,260.5,262.850006,259.649994,260.480011,250.730835,189300,1467
2019-12-27,260.899994,261.269989,258.829987,259.98999,250.259155,186800,1468
2019-12-30,260.079987,261.079987,255.929993,256.920013,247.304031,197800,1469
2019-12-31,256.640015,258.630005,255.559998,258.179993,248.516876,225900,1470
2020-01-02,260.089996,266.059998,259.73999,266.049988,256.092346,543300,1471
2020-01-03,262.200012,263.579987,259.269989,260.75,250.990631,459700,1472
2020-01-06,258.579987,262.149994,256.799988,262.049988,252.24205,450900,1473
2020-01-07,260.859985,265.359985,260.73999,262.410004,252.588562,460700,1474
2020-01-08,263.040009,269.230011,263.040009,266.559998,256.583221,528700,1475
2020-01-09,269.140015,271.630005,266.269989,267.829987,257.805725,470000,1476
2020-01-10,267.970001,268.359985,264.079987,265.720001,255.774673,339100,1477
2020-01-13,266.109985,273.339996,265.970001,271.98999,261.810028,415300,1478
2020-01-14,271.269989,273,266.320007,266.670013,256.689148,395600,1479
2020-01-15,266.540009,271.160004,266.540009,269.73999,259.644287,340100,1480
2020-01-16,272.440002,277.320007,270.690002,277.290009,266.911591,366400,1481
2020-01-17,279.26001,279.929993,276.369995,279.070007,268.625061,452900,1482
2020-01-21,277.609985,281.679993,276.380005,278.029999,267.623993,477000,1483
2020-01-22,279.529999,283.420013,278.290009,279.230011,268.778961,388300,1484
2020-01-23,277.950012,280.109985,276.209991,279.149994,268.702057,284200,1485
2020-01-24,280.579987,281,274.230011,276.109985,265.775848,221800,1486
2020-01-27,270,275.5,269.299988,273.940002,263.687012,460200,1487
2020-01-28,275.149994,279.089996,273.959991,278.170013,267.758789,310800,1488
2020-01-29,279.839996,284.73999,278.5,282.279999,271.714874,489600,1489
2020-01-30,282.109985,293.079987,279,292.769989,281.812225,616100,1490
2020-01-31,292.049988,295.070007,285.119995,285.799988,275.103149,784300,1491
2020-02-03,287.220001,294.540009,287.200012,292.649994,281.696747,509100,1492
2020-02-04,297.390015,303.119995,296.399994,301.149994,289.878571,479400,1493
2020-02-05,304.450012,304.450012,292.040009,295.179993,284.131989,393500,1494
2020-02-06,296.049988,298.269989,293.709991,296.899994,285.78775,489900,1495
2020-02-07,296,299.579987,293.859985,297.829987,286.682892,335100,1496
2020-02-10,296.799988,302.380005,296.799988,301.470001,290.186615,348900,1497
2020-02-11,303.220001,304.570007,301.049988,303.570007,292.208099,331100,1498
2020-02-12,307.880005,311.029999,304.200012,308.179993,296.645538,384200,1499
2020-02-13,307.170013,314.209991,306.890015,313.399994,301.670074,377600,1500
2020-02-14,313.589996,322.869995,313.589996,322.559998,310.487244,568900,1501
2020-02-18,321.209991,327.899994,320.790009,327.089996,314.847748,539100,1502
2020-02-19,328.559998,335.429993,328,332.109985,319.679901,514700,1503
2020-02-20,330.320007,332.670013,319.399994,321.709991,310.304443,850300,1504
2020-02-21,317.380005,317.559998,303.519989,309.079987,298.122223,1101800,1505
2020-02-24,293.98999,305.839996,292.579987,303.529999,292.768982,1127300,1506
2020-02-25,305.929993,308.850006,297.070007,300.309998,289.663177,851000,1507
2020-02-26,295.51001,310.5,295.51001,305.609985,294.775208,789700,1508
2020-02-27,297.359985,307.429993,295.609985,297.359985,286.817749,968400,1509
2020-02-28,286.299988,300.709991,283,295.440002,284.96579,1394200,1510
2020-03-02,299.440002,316.049988,297.26001,315.529999,304.343506,1152400,1511
2020-03-03,316.269989,321.559998,304.01001,308.649994,297.707458,855100,1512
2020-03-04,315.109985,320.529999,312,318.470001,307.179352,836500,1513
2020-03-05,314.190002,315.079987,297.670013,300.890015,290.222626,772900,1514
2020-03-06,291.040009,291.130005,276.75,285.839996,275.706116,1049700,1515
2020-03-09,267.179993,274.290009,257.660004,257.850006,248.708481,1232600,1516
2020-03-10,266.519989,274.529999,258.570007,274.51001,264.777802,1593500,1517
2020-03-11,265.899994,271.410004,257.149994,262.579987,253.270767,1233500,1518
2020-03-12,244.169998,261.269989,232.009995,256.690002,247.5896,1793400,1519
2020-03-13,266.579987,285.790009,260.600006,283.399994,273.352661,1536000,1520
2020-03-16,251,266.850006,245.289993,246.399994,237.664413,1661700,1521
2020-03-17,252.399994,272.76001,249.699997,257.600006,248.467316,1291000,1522
2020-03-18,241.389999,248.610001,218.649994,224.649994,216.685501,1384800,1523
2020-03-19,225.529999,248.600006,220.050003,237.350006,228.935272,1195800,1524
2020-03-20,240.309998,253.029999,239,243.070007,234.452469,1663900,1525
2020-03-23,235.779999,243.380005,221.820007,231.550003,223.340897,1412100,1526
2020-03-24,240.179993,277.730011,240.179993,273.309998,263.620331,991800,1527
2020-03-25,271.079987,276.529999,257.070007,263.769989,254.418564,1139000,1528
2020-03-26,266.75,295.839996,266.109985,291.859985,281.512726,1049400,1529
2020-03-27,284.109985,288.420013,274.079987,275.73999,265.964264,978000,1530
2020-03-30,278.029999,294.709991,275.359985,293.720001,283.306763,580600,1531
2020-03-31,295.970001,301.899994,287.429993,288.959991,278.715546,956400,1532
2020-04-01,275.589996,279.609985,265.899994,271.279999,261.662323,997100,1533
2020-04-02,268.779999,287.130005,265.290009,286.98999,276.815369,717900,1534
2020-04-03,283.049988,286.600006,270.019989,270.609985,261.016113,841400,1535
2020-04-06,285.540009,303.75,280.070007,302.48999,291.765808,617800,1536
2020-04-07,312.119995,314.5,286.079987,286.079987,275.937683,752400,1537
2020-04-08,289.980011,298.829987,286.049988,297.179993,286.644104,624200,1538
2020-04-09,298.929993,313.26001,298.799988,310.690002,299.67514,941600,1539
2020-04-13,308.769989,311,304.019989,309.519989,298.54657,575300,1540
2020-04-14,317.720001,323.440002,312.670013,313.410004,302.298706,701000,1541
2020-04-15,307.420013,312.640015,300.320007,309.619995,298.643066,743700,1542
2020-04-16,311.570007,315.410004,306.190002,309.399994,298.430878,660700,1543
2020-04-17,317,322.670013,314.01001,317.179993,305.935059,768900,1544
2020-04-20,315.570007,325.790009,310.019989,321.950012,310.53598,621300,1545
2020-04-21,315.649994,318.859985,308.470001,311.320007,300.282837,467900,1546
2020-04-22,316.709991,323.839996,314.540009,320.619995,309.253143,640100,1547
2020-04-23,320.070007,324.329987,315.660004,317.440002,306.185822,354200,1548
2020-04-24,318.730011,326.059998,312.480011,324.890015,313.371735,535900,1549
2020-04-27,329.790009,334.410004,327.359985,331.609985,319.853455,500800,1550
2020-04-28,339,344,311.140015,319.160004,307.844849,916900,1551
2020-04-29,326.799988,337.179993,321.970001,334.700012,322.833984,575700,1552
2020-04-30,330.529999,333.049988,323.149994,327,315.406891,771600,1553
2020-05-01,320.980011,324.940002,316.299988,319.940002,308.597198,337400,1554
2020-05-04,317.649994,322.630005,314.26001,321.459991,310.063324,335100,1555
2020-05-05,326.01001,340.220001,324.079987,337.339996,325.38031,563100,1556
2020-05-06,338,341.480011,328.290009,330.25,318.541626,338900,1557
2020-05-07,336.339996,342.579987,334.100006,334.100006,322.255249,545400,1558
2020-05-08,338.369995,340.519989,332,333.579987,321.753632,414200,1559
2020-05-11,330.399994,349.040009,329.459991,347.25,334.938995,590000,1560
2020-05-12,350.269989,356.660004,345.26001,347.119995,334.813629,579900,1561
2020-05-13,345.209991,347.100006,331.190002,335.619995,323.721344,585500,1562
2020-05-14,331.98999,342.359985,331.679993,342.049988,330.593109,379700,1563
2020-05-15,340.350006,350.029999,339.079987,341.220001,329.790955,467100,1564
2020-05-18,348.589996,353.200012,346.709991,346.75,335.135742,444100,1565
2020-05-19,345.98999,351.799988,337.470001,337.529999,326.224548,518300,1566
2020-05-20,341.779999,346.549988,340.049988,341.51001,330.071228,469400,1567
2020-05-21,341.75,344.369995,331.820007,333.350006,322.184509,426200,1568
2020-05-22,334.23999,339.089996,331.019989,337.970001,326.64978,356500,1569
2020-05-26,345,346.179993,325.049988,326.170013,315.245087,626200,1570
2020-05-27,328.529999,330.01001,311.079987,315.170013,304.613525,937500,1571
2020-05-28,317.109985,328.5,313.619995,322.679993,311.871918,928900,1572
2020-05-29,324.970001,331.51001,322.839996,328.850006,317.835266,800500,1573
2020-06-01,330.320007,337.850006,326.450012,335.369995,324.136902,468600,1574
2020-06-02,336.23999,336.279999,323.480011,324.920013,314.036865,693300,1575
2020-06-03,323.920013,326.459991,313.880005,318.579987,307.909271,853500,1576
2020-06-04,314.809998,321.309998,307.399994,311.579987,301.143677,726800,1577
2020-06-05,311.890015,333.109985,301.01001,330.880005,319.797241,1190000,1578
2020-06-08,325.700012,331.700012,320.76001,331.089996,320.000244,741900,1579
2020-06-09,329.359985,334.899994,326.890015,327.160004,316.201904,464800,1580
2020-06-10,327.950012,335.399994,326.380005,331.269989,320.174225,438500,1581
2020-06-11,326.369995,326.369995,299.089996,299.940002,289.893555,723600,1582
2020-06-12,310.100006,322.220001,310.100006,320.950012,310.19986,868000,1583
2020-06-15,315.140015,323.359985,312.23999,322.119995,311.33075,434500,1584
2020-06-16,330.5,331,315.380005,322.899994,312.084595,422500,1585
2020-06-17,325.019989,327.540009,322.570007,325.899994,314.984131,385500,1586
2020-06-18,324.980011,330.480011,324.070007,330.070007,319.014435,430800,1587
2020-06-19,335.98999,336.769989,329.589996,333.459991,322.290863,906000,1588
2020-06-22,332.51001,339.170013,330.329987,337.549988,326.243896,404000,1589
2020-06-23,341.799988,341.799988,334.309998,334.820007,323.605347,367900,1590
2020-06-24,332.779999,337.970001,324.75,328.359985,317.361664,503000,1591
2020-06-25,328.950012,343.049988,326.869995,342.170013,330.709198,501400,1592
2020-06-26,340.220001,341.279999,330.109985,332.200012,321.073059,865400,1593
2020-06-29,334.100006,334.100006,323.5,325.75,314.83905,360100,1594
2020-06-30,327.019989,334.98999,326.190002,333.820007,322.638824,638900,1595
2020-07-01,335.170013,343.799988,329.829987,340.929993,329.51062,408200,1596
2020-07-02,344.609985,345.730011,340.829987,342.130005,330.67041,360400,1597
2020-07-06,347,352.859985,345.170013,351.209991,339.44632,502200,1598
2020-07-07,349.119995,359.700012,347,352.609985,340.799438,592700,1599
2020-07-08,357.829987,370.869995,357.829987,370.709991,358.293152,787200,1600
2020-07-09,372.589996,379.970001,369.390015,375.140015,362.57486,793400,1601
2020-07-10,375.429993,377.519989,367.070007,370.950012,358.525146,343900,1602
2020-07-13,374.630005,380.619995,362.459991,363.869995,351.682312,441300,1603
2020-07-14,362.029999,369.690002,357.140015,369.079987,356.717773,356300,1604
2020-07-15,373.079987,377.839996,369.359985,376.25,363.647705,357600,1605
2020-07-16,372.950012,373.929993,364.980011,370.160004,357.761597,320400,1606
2020-07-17,371.73999,383.220001,370.75,379.619995,366.904785,448700,1607
2020-07-20,380.339996,389.75,380.339996,389.019989,375.989929,449100,1608
2020-07-21,391.040009,391.690002,383.769989,389.049988,376.018921,376200,1609
2020-07-22,386.970001,394.100006,386.829987,390.119995,377.05307,291000,1610
2020-07-23,394.140015,398.48999,382.48999,384.980011,372.085297,370900,1611
2020-07-24,384,387.079987,378.600006,385.649994,372.732819,273400,1612
2020-07-27,385.579987,396.309998,385.519989,394,380.803131,305000,1613
2020-07-28,394.76001,397.51001,372.540009,376.25,363.647705,651200,1614
2020-07-29,375.75,387.579987,375.75,383.019989,370.190826,526300,1615
2020-07-30,376.450012,381.720001,371.269989,374.540009,361.994934,760100,1616
2020-07-31,377.609985,379.950012,368.850006,375.980011,363.386688,764000,1617
2020-08-03,380.470001,382.820007,371.630005,371.910004,359.453033,398800,1618
2020-08-04,371.959991,372.700012,358.869995,364.350006,352.14624,655200,1619
2020-08-05,364.25,365.600006,360.279999,364.579987,352.3685,447600,1620
2020-08-06,365.149994,374.480011,363.769989,372.720001,360.235901,652500,1621
2020-08-07,371.170013,375.01001,357.890015,362.369995,350.232483,503700,1622
2020-08-10,361.23999,361.809998,353.01001,354.309998,342.442535,361400,1623
2020-08-11,352.130005,357.899994,345.600006,350.529999,338.789093,689000,1624
2020-08-12,355.220001,362.359985,353.01001,354.769989,342.887085,486400,1625
2020-08-13,355,363.470001,355,359.869995,348.582672,359700,1626
2020-08-14,360.630005,361.850006,354.720001,356.410004,345.231201,319300,1627
2020-08-17,357.470001,365.029999,356.769989,361.660004,350.316559,536900,1628
2020-08-18,362.279999,368.23999,360.299988,366.200012,354.714111,281100,1629
2020-08-19,366.25,373.429993,366.25,371.399994,359.751068,558100,1630
2020-08-20,368.700012,373.170013,365.809998,368.73999,357.174438,374500,1631
2020-08-21,369.119995,369.5,361.429993,363.690002,352.282898,413800,1632
2020-08-24,368,369.779999,360.910004,363.98999,352.573425,316500,1633
2020-08-25,364.059998,366.929993,362.320007,365.529999,354.065186,289900,1634
2020-08-26,364.73999,374,361.950012,371.600006,359.944763,247400,1635
2020-08-27,372.470001,374.670013,367.519989,369.890015,358.288452,259700,1636
2020-08-28,372.769989,374.450012,369.600006,373.679993,361.959534,225500,1637
2020-08-31,375.880005,377.420013,371.470001,373.269989,361.562378,381700,1638
2020-09-01,374.5,378.890015,372.670013,377.559998,365.717865,298200,1639
2020-09-02,379.589996,382.01001,376.549988,378.589996,366.715546,576700,1640
2020-09-03,375.559998,375.809998,351.609985,360.459991,349.154175,573300,1641
2020-09-04,360.01001,362,338.290009,348.179993,337.259369,544700,1642
2020-09-08,338.790009,346.220001,336.940002,339.640015,328.987183,437300,1643
2020-09-09,346.190002,352.149994,342.779999,348.690002,337.753326,431200,1644
2020-09-10,349.980011,353.109985,342.130005,342.529999,331.78653,360900,1645
2020-09-11,345.799988,348.019989,337.350006,339.25,328.609467,529200,1646
2020-09-14,344.109985,347.119995,339.390015,342.369995,331.631531,713200,1647
2020-09-15,346.839996,348.769989,344.579987,346,335.147705,485900,1648
2020-09-16,349,350.829987,344.209991,344.470001,333.66571,533200,1649
2020-09-17,338.779999,345.230011,338.049988,340.359985,329.68457,572900,1650
2020-09-18,340.660004,348.109985,340.660004,344.959991,334.14032,1030600,1651
2020-09-21,340.820007,351.959991,339.600006,351.730011,340.698029,614800,1652
2020-09-22,353.079987,353.079987,343.559998,351.23999,340.223328,543000,1653
2020-09-23,350.450012,353.049988,345.26001,345.459991,334.624664,358700,1654
2020-09-24,345.920013,350.299988,342.73999,346.119995,335.263947,399200,1655
2020-09-25,342.5,354.850006,341.290009,352.959991,341.889374,429800,1656
2020-09-28,356.23999,360.190002,349.660004,354.470001,343.352051,367800,1657
